clean,label,label_id,source_file
واقعاً یک موضوع بسیار شرم آور است برای همه افغان ها ، همة ما را شرمنده ساختن، هیچ مگم برای همان شخص فاعل که حتماً زمانی خودش مفعول بوده جزای ندادند، حتی شاید زندانی هم نشد. به مثل همان واقعه که بر ملا شد در جامعه هم یک ظلم بسیار بزرگ روان استم اما در خفا، یعنی بسیار وضیعت بد است اما برای دنیا معلوم نمی شود.,Anger,6,kaktos
اقای لشکری نموفاموم شما از کجا این خبر های دروغ را میگن یا کدام نفر دارین اینجا که همش دروغ میگه من خودم مهاجر هستم هزاره هستم از دایکندی سال هست اینجا زندگی مکنم تمام پاکستان را میگردم و هر جور کارباری بخای میتانی اینجا این حرف شما تمامش دروغ هست متعسفانه اینجا امن امان هست,Suprise,3,kaktos
گپ ناق خر آسانی را گذاشتیدو از محقق فراری بیغیرت را,Anger,6,kaktos
آقای لشکر ای هموطن سیک ما هم مثل لوده ها دامن اشتباه را تا بحال محکم گرفته بودند حال هاشم جندی کل چیز را افشا کرد که لباس را با شیپ پنجشیری ها میپوشیدند و خانه سیک ها را بهچپاول میرفتند و این مردم هم اشتباه مردمان پینجشیری را محکم گرفته بودند,Sad,5,kaktos
سلام به شما لشکری صاحب . خبرنگار موفق و شجاع جوان کشور عزیزم . تشکر با این برنامه زیبا و دلچسپ تان . هیندوها و سیک های هم میهن عزیز ما برادر و پاره تن ما هستن . بسیار مقبول و معقول صحبت کرد . هروقت که بی ایند بوطن .در وطن برشان باز است و وطن خودشان است . دوست داریم تمام اهل هنود مارا چی هیندو با شه ویا سیک همگی شان را احترام داریم . دوست تان داریم برادران اهل هنود هم میهن عزیزم . تشکر لشکری صاحب . زنده وسلامت باشی .,Happy,1,kaktos
اقاى لشكرى درود بشما أين مهره هاى سوخته كه امتحان خود را داده اند؟؟؟؟؟؟؟؟؟,Suprise,3,kaktos
دوشمنی ها با دوهشمنی ها رای حل نیست خسومت هااز کجا سرچشمه گرفت در خارج مردم ما با حیوان عروسی می کنند ها در وطن از یک دیگر نفرت می کنندچراه,Suprise,3,kaktos
شما خانم کوفی که به مردم خدمت کردید چرا مردم از شما دفاع نکرد وبه فرار از افغانستان خارج شدید این چه رقم خدمت بود,Suprise,3,kaktos
واقیعا دلم برای جنرال مبین میسوزه,Sad,5,kaktos
بیرون کردن افغان از ایران بخاطر انفجاری که جبعه مقاومت اخمد مسعود در مشهد انجام داد شروع شد از این گروه وحشی هیچ خیری کسی ندیده است,Sad,5,kaktos
لشکری مفعول در بین خانم هایکه برای اشغال گران خارجی تهیه میکردی همشیره خودت هم وجود داشت,Suprise,3,kaktos
چرا آخرین قسمت کاکتوس آقای لشکری,Suprise,3,kaktos
السلام علیکم ورحمت الله وبرکاته آغایی لشکری صاحب مه یک خاهش از شما دارم یک مصاحبه با استاد محمد معروف راسخ هم داشته باشین در باره حکومت فعلی,Neutral,2,kaktos
اين هم يک زور واک بود خودش هم غاسب بود وخودش هم قاچاقبر بود الن خود مرغ سفيد نمايان مي سازد غاسب غدار,Neutral,2,kaktos
اصلا جواب قانع کننده نداشت به حاشیه رفت خاک ده سر این گروه تروریستی ،باز هم سوال های عالی مطرح کردید لشکری عزیز خبرنگار با درایت کشورم,Happy,1,kaktos
تمام خایینین قضیه افشار که اکثریت شان دستگیر و توسط شهید مزاری اعدام شد هزاره واز ح وحدت بود وعده قلیلی که فرار کردند هم هزاره بودند,Sad,5,kaktos
د نیم نفوس له پامه غورځول نه یوازې حماقت دی، دا ځان وژنه ده. په عین حال کې ښځې کولی شي میندې شي، میرمنې خویندې شي، میرمنې کولی شي ماشومان وي او ښځې زموږ د هیواد د نفوس پنځوس سلنه وي. څنګه کولی شو له دوی څخه انکار او سترګې پټې کړو؟ زموږ ماشومان د خپلو میندو لخوا حتی مخکې له دې چې ښوونځي ته لاړ شي زده کړې کوي. نو موږ غواړو چې لوستې ښځې د نارینه وو تر څنګ کار وکړي. دا خورا ساده دی او حتی د پوهیدلو لپاره ستونزمن ندي. مننه,Neutral,2,kaktos
خراسانی من کاری به نظام یا این حرفا ندارم اما به مردم خودم به هم وطنم جون میدم چندتا کیلیپ دادی بیرون بی احترامی کردی به ایرانی آخه بی ن ا م و س تو خودت مگه چند سال پیش پلیس بخاطره اون همه کثافت کاری دستگیر نکردن بد گفتی من آدم شدم رفتی گروه احمد شاه مسعود بد دیدی طالب از اونا بیشتر هستن رفتی طالب تو آدمی تو انسانی تو شرف داری تو خودت راه خودتو بلد نیستی اومدی از حق حرف میزنی پست سر ما حرف میزنی گوه نخور زن ج ن د ه این آخرین بارت باشه گوه می خوری ک ی ر م تو اون نظام طالب ک ی ر م تو ک و ص زن دختر هر چی طالب هس مخصوصا تو,Sad,5,kaktos
شکریه بارکزی یک و هم سال این ها تروریست بودن پول های ملت افغانستان را دوزدی کردن,Suprise,3,kaktos
لشکری صاحب ،شما خودت را خر درست نکن !!!!! همین حالا خاورمیانه در آتش است ، کوری!!!! نمی بینی ؟؟؟؟؟؟ حالا خاورمیانه در آتش را تحویل ترامپ می دهد و تمام را به پای ترامپ ختم می کنید ابله ابله ابله,Disgust,4,kaktos
ادم شدنی نیستند فقط رسم و رواج کلیوابی خود را منحیث اساسات اسلامی معرفی میکند و پیش میروند با همین رویه و قوانین قرون اوسطی میخواهند وطن را نابود سازند که کاملا مغایر اسلام است .چه شد خلیلزاد که میگفت طالبان تغیر کردند,Anger,6,kaktos
جناب لشکری لطفا متوجه گرفتن دست در جریان برنامه باشید بسیار زشت است,Suprise,3,kaktos
منبع واحد به خاطر حالت اظطرار ایجاد شده بود اما دلیل خوبی برای فساد شده بود کل روسا و رشوه خور ها فقط پول را از همین طریق می کشیدند، لشکری صاحب باور می کنید یا خیر مقامات گروه جهل طالبان هم فعلا در ادارات دولتی از همین منبع واحد استفاده می کنند.,Sad,5,kaktos
این ریش نکرده بود در پاکستان رنکمالی میکرد از اول از پاکستانی ها را رنک زرد میکرد,Suprise,3,kaktos
اگر قرار باشد با بحث و منطق حکومت و دولت ساخت تنها پدرام برای همه اوغان ها کافی است برای همین است که از بحث و دیالوگ با غیر اوغان ها فرار میکنند و فقد به زور و غول گری روی میاورند,Suprise,3,kaktos
